Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2023-06-24,Bihar,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-24,Bihar,drumsticks,Drumsticks,120,138 - 152,144 - 198,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-24,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-06-24,Bihar,brinjalbig,Brinjal (Big),27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-24,Bihar,elephantyam,Elephant Yam,24,28 - 30,29 - 40,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-24,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-24,Bihar,frenchbeans,French Beans,65,75 - 83,78 - 107,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-24,Bihar,garlic,Garlic,129,148 - 164,155 - 213,1kg,resource/images/vegetables/garlic-64.png
2023-06-24,Bihar,ginger,Ginger,68,78 - 86,82 - 112,1kg,resource/images/vegetables/ginger-64.png
2023-06-24,Bihar,oniongreen,Onion Green,44,51 - 56,53 - 73,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-24,Bihar,greenpeas,Green Peas,80,92 - 102,96 - 132,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-24,Bihar,ivygourd,Ivy Gourd,26,30 - 33,31 - 43,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-24,Bihar,lemon,Lemon (Lime),51,59 - 65,61 - 84,1kg,resource/images/vegetables/lemon-64.png
2023-06-24,Bihar,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-24,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-24,Bihar,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2023-06-24,Bihar,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-24,Bihar,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-24,Bihar,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-24,Bihar,radish,Radish,34,39 - 43,41 - 56,1kg,resource/images/vegetables/radish-64.png
2023-06-24,Bihar,ridgegourd,Ridge Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-24,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-06-24,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-24,Bihar,sorrelleaves,Sorrel Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-24,Bihar,spinach,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
2023-06-24,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-25,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-25,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-25,Bihar,tomato,Tomato,70,75 - 90,80 - 90,1kg,resource/images/vegetables/tomato-64.png
2023-06-25,Bihar,greenchili,Green Chilli,58,67 - 74,70 - 96,1kg,resource/images/vegetables/greenchili-64.png
2023-06-25,Bihar,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2023-06-25,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2023-06-25,Bihar,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2023-06-25,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-25,Bihar,amla,Amla,80,92 - 102,96 - 132,1kg,resource/images/vegetables/amla-64.png
2023-06-25,Bihar,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-25,Bihar,babycorn,Baby Corn,66,76 - 84,79 - 109,1kg,resource/images/vegetables/babycorn-64.png
2023-06-25,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-25,Bihar,capsicum,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2023-06-25,Bihar,bittergourd,Bitter Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-25,Bihar,bottlegourd,Bottle Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-25,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-25,Bihar,broadbeans,Broad Beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-25,Bihar,cabbage,Cabbage,19,22 - 24,23 - 31,1kg,resource/images/vegetables/cabbage-64.png
2023-06-25,Bihar,carrot,Carrot,51,59 - 65,61 - 84,1kg,resource/images/vegetables/carrot-64.png
2023-06-25,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-25,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-25,Bihar,coconut,Coconut,23,26 - 29,28 - 38,1kg,resource/images/vegetables/coconut-64.png
2023-06-25,Bihar,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-25,Bihar,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,resource/images/vegetables/colocasia-64.png
2023-06-25,Bihar,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-25,Bihar,corn,Corn,29,33 - 37,35 - 48,1kg,resource/images/vegetables/corn-64.png
2023-06-25,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-06-25,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-25,Bihar,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-25,Bihar,drumsticks,Drumsticks,100,115 - 127,120 - 165,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-25,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-25,Bihar,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-25,Bihar,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-25,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-25,Bihar,frenchbeans,French Beans,71,82 - 90,85 - 117,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-25,Bihar,garlic,Garlic,113,130 - 144,136 - 186,1kg,resource/images/vegetables/garlic-64.png
2023-06-25,Bihar,ginger,Ginger,77,89 - 98,92 - 127,1kg,resource/images/vegetables/ginger-64.png
2023-06-25,Bihar,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-25,Bihar,greenpeas,Green Peas,79,91 - 100,95 - 130,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-25,Bihar,ivygourd,Ivy Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-25,Bihar,lemon,Lemon (Lime),59,68 - 75,71 - 97,1kg,resource/images/vegetables/lemon-64.png
2023-06-25,Bihar,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-25,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-25,Bihar,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2023-06-25,Bihar,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-25,Bihar,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-25,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-25,Bihar,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2023-06-25,Bihar,ridgegourd,Ridge Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-25,Bihar,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2023-06-25,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-25,Bihar,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-25,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-25,Bihar,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-26,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-26,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-26,Bihar,tomato,Tomato,85,95 - 110,105 - 115,1kg,resource/images/vegetables/tomato-64.png
2023-06-26,Bihar,greenchili,Green Chilli,58,67 - 74,70 - 96,1kg,resource/images/vegetables/greenchili-64.png
2023-06-26,Bihar,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2023-06-26,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2023-06-26,Bihar,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2023-06-26,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-26,Bihar,amla,Amla,80,92 - 102,96 - 132,1kg,resource/images/vegetables/amla-64.png
2023-06-26,Bihar,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-26,Bihar,babycorn,Baby Corn,66,76 - 84,79 - 109,1kg,resource/images/vegetables/babycorn-64.png
2023-06-26,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-26,Bihar,capsicum,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2023-06-26,Bihar,bittergourd,Bitter Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-26,Bihar,bottlegourd,Bottle Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-26,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-26,Bihar,broadbeans,Broad Beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-26,Bihar,cabbage,Cabbage,19,22 - 24,23 - 31,1kg,resource/images/vegetables/cabbage-64.png
2023-06-26,Bihar,carrot,Carrot,51,59 - 65,61 - 84,1kg,resource/images/vegetables/carrot-64.png
2023-06-26,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-26,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-26,Bihar,coconut,Coconut,23,26 - 29,28 - 38,1kg,resource/images/vegetables/coconut-64.png
2023-06-26,Bihar,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-26,Bihar,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,resource/images/vegetables/colocasia-64.png
2023-06-26,Bihar,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-26,Bihar,corn,Corn,29,33 - 37,35 - 48,1kg,resource/images/vegetables/corn-64.png
2023-06-26,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-06-26,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-26,Bihar,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-26,Bihar,drumsticks,Drumsticks,100,115 - 127,120 - 165,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-26,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-26,Bihar,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-26,Bihar,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-26,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-26,Bihar,frenchbeans,French Beans,71,82 - 90,85 - 117,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-26,Bihar,garlic,Garlic,113,130 - 144,136 - 186,1kg,resource/images/vegetables/garlic-64.png
2023-06-26,Bihar,ginger,Ginger,77,89 - 98,92 - 127,1kg,resource/images/vegetables/ginger-64.png
2023-06-26,Bihar,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-26,Bihar,greenpeas,Green Peas,79,91 - 100,95 - 130,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-26,Bihar,ivygourd,Ivy Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-26,Bihar,lemon,Lemon (Lime),59,68 - 75,71 - 97,1kg,resource/images/vegetables/lemon-64.png
2023-06-26,Bihar,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-26,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-26,Bihar,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2023-06-26,Bihar,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-26,Bihar,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-26,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-26,Bihar,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2023-06-26,Bihar,ridgegourd,Ridge Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-26,Bihar,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2023-06-26,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-26,Bihar,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-26,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-26,Bihar,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-27,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-27,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-27,Bihar,tomato,Tomato,80,90 - 110,100 - 120,1kg,resource/images/vegetables/tomato-64.png
2023-06-27,Bihar,greenchili,Green Chilli,58,67 - 74,70 - 96,1kg,resource/images/vegetables/greenchili-64.png
2023-06-27,Bihar,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2023-06-27,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2023-06-27,Bihar,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2023-06-27,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-27,Bihar,amla,Amla,80,92 - 102,96 - 132,1kg,resource/images/vegetables/amla-64.png
2023-06-27,Bihar,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-27,Bihar,babycorn,Baby Corn,66,76 - 84,79 - 109,1kg,resource/images/vegetables/babycorn-64.png
2023-06-27,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-27,Bihar,capsicum,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2023-06-27,Bihar,bittergourd,Bitter Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-27,Bihar,bottlegourd,Bottle Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-27,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-27,Bihar,broadbeans,Broad Beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-27,Bihar,cabbage,Cabbage,19,22 - 24,23 - 31,1kg,resource/images/vegetables/cabbage-64.png
2023-06-27,Bihar,carrot,Carrot,51,59 - 65,61 - 84,1kg,resource/images/vegetables/carrot-64.png
2023-06-27,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-27,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-27,Bihar,coconut,Coconut,23,26 - 29,28 - 38,1kg,resource/images/vegetables/coconut-64.png
2023-06-27,Bihar,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-27,Bihar,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,resource/images/vegetables/colocasia-64.png
2023-06-27,Bihar,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-27,Bihar,corn,Corn,29,33 - 37,35 - 48,1kg,resource/images/vegetables/corn-64.png
2023-06-27,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-06-27,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-27,Bihar,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-27,Bihar,drumsticks,Drumsticks,100,115 - 127,120 - 165,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-27,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-27,Bihar,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-27,Bihar,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-27,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-27,Bihar,frenchbeans,French Beans,71,82 - 90,85 - 117,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-27,Bihar,garlic,Garlic,113,130 - 144,136 - 186,1kg,resource/images/vegetables/garlic-64.png
2023-06-27,Bihar,ginger,Ginger,77,89 - 98,92 - 127,1kg,resource/images/vegetables/ginger-64.png
2023-06-27,Bihar,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-27,Bihar,greenpeas,Green Peas,79,91 - 100,95 - 130,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-27,Bihar,ivygourd,Ivy Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-27,Bihar,lemon,Lemon (Lime),59,68 - 75,71 - 97,1kg,resource/images/vegetables/lemon-64.png
2023-06-27,Bihar,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-27,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-27,Bihar,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2023-06-27,Bihar,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-27,Bihar,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-27,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-27,Bihar,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2023-06-27,Bihar,ridgegourd,Ridge Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-27,Bihar,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2023-06-27,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-27,Bihar,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-27,Bihar,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2023-06-27,Bihar,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-28,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-06-28,Bihar,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-28,Bihar,tomato,Tomato,85,95 - 110,105 - 120,1kg,resource/images/vegetables/tomato-64.png
2023-06-28,Bihar,greenchili,Green Chilli,58,67 - 74,70 - 96,1kg,resource/images/vegetables/greenchili-64.png
2023-06-28,Bihar,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2023-06-28,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2023-06-28,Bihar,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2023-06-28,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-28,Bihar,amla,Amla,80,92 - 102,96 - 132,1kg,resource/images/vegetables/amla-64.png
2023-06-28,Bihar,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-28,Bihar,babycorn,Baby Corn,66,76 - 84,79 - 109,1kg,resource/images/vegetables/babycorn-64.png
2023-06-28,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-28,Bihar,capsicum,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2023-06-28,Bihar,bittergourd,Bitter Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/bittergourd-64.png
